id,participant_id,timestamp,pagetime,item,action,message,condition
1495,124,"2017-08-19 18:57:18",0,video_end,ended,NULL,2
1496,124,"2017-08-19 18:57:39",0,next_button,click,NULL,2
1497,124,"2017-08-19 18:59:05",0,video_end,ended,NULL,2
1498,124,"2017-08-19 19:05:29",0,next_button,click,NULL,2
1499,124,"2017-08-19 19:05:51",0,video_end,ended,NULL,2
1500,124,"2017-08-19 19:09:19",0,next_button,click,NULL,2
1501,124,"2017-08-19 19:10:23",0,video_end,ended,NULL,2
1502,124,"2017-08-19 19:11:19",0,back_button,back,NULL,2
1503,124,"2017-08-19 19:12:20",0,video_end,ended,NULL,2
1504,124,"2017-08-19 19:13:27",0,next_button,click,NULL,2
1505,124,"2017-08-19 19:14:17",0,video_end,ended,NULL,2
1506,124,"2017-08-19 19:14:21",0,next_button,click,NULL,2
1507,124,"2017-08-19 19:15:19",0,video_end,ended,NULL,2
1508,124,"2017-08-19 19:20:42",0,next_button,click,NULL,2
1509,124,"2017-08-19 19:22:27",0,video_end,ended,NULL,2
1510,124,"2017-08-19 19:22:31",0,next_button,click,NULL,2
1511,124,"2017-08-19 19:25:07",0,video_end,ended,NULL,2
1512,124,"2017-08-19 19:27:32",0,next_button,click,NULL,2
1513,124,"2017-08-19 19:28:35",0,next_button,click,NULL,2
1514,124,"2017-08-19 19:30:40",0,video_end,ended,NULL,2
1515,124,"2017-08-19 19:32:35",0,next_button,click,NULL,2
1516,124,"2017-08-19 19:33:20",0,video_end,ended,NULL,2
1527,124,"2017-08-19 19:43:58",0,next_button,click,NULL,2
1529,124,"2017-08-19 19:45:11",0,video_end,ended,NULL,2
1530,124,"2017-08-19 19:45:12",0,next_button,click,NULL,2
1531,124,"2017-08-19 19:45:40",0,video_end,ended,NULL,2
1532,124,"2017-08-19 19:45:45",0,next_button,click,NULL,2
1533,124,"2017-08-19 19:46:25",0,video_end,ended,NULL,2
1535,124,"2017-08-19 19:46:28",0,next_button,click,NULL,2
1672,212,"2017-08-20 15:52:43",0,play_pause_button,play,NULL,1
1673,212,"2017-08-20 15:52:46",0,full_screen_button,fullscreen,NULL,1
1674,212,"2017-08-20 15:53:23",0,select_recipe,mullet,NULL,1
1675,212,"2017-08-20 15:53:44",0,experience_level,not_really,NULL,1
1676,212,"2017-08-20 15:53:49",0,cook_reason,dinner,NULL,1
1677,212,"2017-08-20 15:53:52",0,cooking_for,2,NULL,1
1678,212,"2017-08-20 15:54:37",0,confirm_cook,click,NULL,1
1679,212,"2017-08-20 15:54:51",0,video_end,ended,NULL,1
1680,212,"2017-08-20 15:55:04",0,next_button,click,NULL,1
1681,212,"2017-08-20 15:56:36",0,video_end,ended,NULL,1
1682,212,"2017-08-20 15:56:56",0,next_button,click,NULL,1
1683,212,"2017-08-20 15:57:16",0,play_pause_button,pause,NULL,1
1686,212,"2017-08-20 16:06:03",0,play_pause_button,play,NULL,1
1687,212,"2017-08-20 16:06:12",0,video_end,ended,NULL,1
1688,212,"2017-08-20 16:06:47",0,next_button,click,NULL,1
1689,212,"2017-08-20 16:06:52",0,back_button,rewind,NULL,1
1690,212,"2017-08-20 16:07:20",0,video_end,ended,NULL,1
1691,212,"2017-08-20 16:07:38",0,next_button,click,NULL,1
1692,212,"2017-08-20 16:10:10",0,video_end,ended,NULL,1
1693,212,"2017-08-20 16:13:26",0,next_button,click,NULL,1
1694,212,"2017-08-20 16:14:04",0,video_end,ended,NULL,1
1695,212,"2017-08-20 16:14:40",0,next_button,click,NULL,1
1696,212,"2017-08-20 16:15:26",0,video_end,ended,NULL,1
1697,212,"2017-08-20 16:16:29",0,next_button,click,NULL,1
1700,212,"2017-08-20 16:17:25",0,video_end,ended,NULL,1
1701,212,"2017-08-20 16:17:35",0,next_button,click,NULL,1
1702,212,"2017-08-20 16:17:51",0,video_end,ended,NULL,1
1704,212,"2017-08-20 16:17:57",0,next_button,click,NULL,1
1705,212,"2017-08-20 16:18:33",0,video_end,ended,NULL,1
1707,212,"2017-08-20 16:19:24",0,next_button,click,NULL,1
1708,212,"2017-08-20 16:20:01",0,video_end,ended,NULL,1
1710,212,"2017-08-20 16:20:14",0,next_button,click,NULL,1
1713,212,"2017-08-20 16:20:49",0,video_end,ended,NULL,1
1716,212,"2017-08-20 16:21:47",0,next_button,click,NULL,1
1718,212,"2017-08-20 16:23:06",0,video_end,ended,NULL,1
1720,212,"2017-08-20 16:25:19",0,next_button,click,NULL,1
1721,212,"2017-08-20 16:26:09",0,video_end,ended,NULL,1
1723,212,"2017-08-20 16:27:36",0,next_button,click,NULL,1
1742,212,"2017-08-20 16:28:39",0,video_end,ended,NULL,1
1754,212,"2017-08-20 16:31:06",0,next_button,click,NULL,1
1759,212,"2017-08-20 16:33:40",0,video_end,ended,NULL,1
1768,212,"2017-08-20 16:36:39",0,next_button,click,NULL,1
1772,212,"2017-08-20 16:37:19",0,video_end,ended,NULL,1
1774,212,"2017-08-20 16:38:16",0,next_button,click,NULL,1
1776,212,"2017-08-20 16:38:53",0,video_end,ended,NULL,1
1778,212,"2017-08-20 16:40:01",0,next_button,click,NULL,1
1779,212,"2017-08-20 16:41:13",0,video_end,ended,NULL,1
1781,212,"2017-08-20 16:41:21",0,next_button,click,NULL,1
1783,212,"2017-08-20 16:41:37",0,video_end,ended,NULL,1
1788,212,"2017-08-20 16:42:19",0,next_button,click,NULL,1
1876,102,"2017-08-20 17:04:15",0,play_pause_button,play,NULL,2
1877,102,"2017-08-20 17:04:21",0,full_screen_button,fullscreen,NULL,2
1878,102,"2017-08-20 17:04:50",0,select_recipe,choc_pots,NULL,2
1879,102,"2017-08-20 17:05:08",0,experience_level,lots,NULL,2
1880,102,"2017-08-20 17:05:14",0,cook_reason,dinner,NULL,2
1881,102,"2017-08-20 17:05:20",0,cooking_for,1,NULL,2
1882,102,"2017-08-20 17:05:57",0,confirm_cook,click,NULL,2
1883,102,"2017-08-20 17:06:33",0,video_end,ended,NULL,2
1884,102,"2017-08-20 17:07:38",0,next_button,click,NULL,2
1888,102,"2017-08-20 17:08:14",0,video_end,ended,NULL,2
1889,102,"2017-08-20 17:10:30",0,next_button,click,NULL,2
1890,102,"2017-08-20 17:10:34",0,back_button,rewind,NULL,2
1891,102,"2017-08-20 17:11:08",0,video_end,ended,NULL,2
1893,102,"2017-08-20 17:11:19",0,next_button,click,NULL,2
1894,102,"2017-08-20 17:11:45",0,video_end,ended,NULL,2
1895,102,"2017-08-20 17:12:19",0,next_button,click,NULL,2
1910,102,"2017-08-20 17:12:42",0,back_button,back,NULL,2
1942,102,"2017-08-20 17:13:32",0,play_pause_button,pause,NULL,2
1943,102,"2017-08-20 17:14:02",0,play_pause_button,play,NULL,2
1944,102,"2017-08-20 17:14:26",0,play_pause_button,pause,NULL,2
1953,102,"2017-08-20 17:16:54",0,play_pause_button,play,NULL,2
1954,102,"2017-08-20 17:17:03",0,video_end,ended,NULL,2
1955,102,"2017-08-20 17:17:08",0,next_button,click,NULL,2
1956,102,"2017-08-20 17:17:32",0,video_end,ended,NULL,2
1957,102,"2017-08-20 17:17:37",0,next_button,click,NULL,2
1958,204,"2017-08-20 17:18:14",0,play_pause_button,play,NULL,1
1960,102,"2017-08-20 17:18:40",0,video_end,ended,NULL,2
1961,204,"2017-08-20 17:18:57",0,select_recipe,mullet,NULL,1
1962,102,"2017-08-20 17:19:01",0,next_button,click,NULL,2
1963,204,"2017-08-20 17:19:03",0,experience_level,not_really,NULL,1
1964,204,"2017-08-20 17:19:07",0,cook_reason,learn,NULL,1
1965,204,"2017-08-20 17:19:11",0,cooking_for,2,NULL,1
1966,204,"2017-08-20 17:19:27",0,not_quite_button,click,NULL,1
1967,204,"2017-08-20 17:19:31",0,experience_level,not_really,NULL,1
1968,204,"2017-08-20 17:19:32",0,cook_reason,learn,NULL,1
1969,102,"2017-08-20 17:19:50",0,video_end,ended,NULL,2
1970,204,"2017-08-20 17:19:54",0,cooking_for,1,NULL,1
1971,204,"2017-08-20 17:19:57",0,confirm_cook,click,NULL,1
1972,204,"2017-08-20 17:20:12",0,video_end,ended,NULL,1
1973,204,"2017-08-20 17:20:19",0,next_button,click,NULL,1
1975,204,"2017-08-20 17:21:50",0,video_end,ended,NULL,1
1976,204,"2017-08-20 17:21:53",0,next_button,click,NULL,1
1977,204,"2017-08-20 17:22:21",0,video_end,ended,NULL,1
1979,102,"2017-08-20 17:22:49",0,next_button,click,NULL,2
1980,102,"2017-08-20 17:23:42",0,play_pause_button,pause,NULL,2
1981,204,"2017-08-20 17:24:26",0,next_button,click,NULL,1
2006,102,"2017-08-20 17:26:07",0,play_pause_button,play,NULL,2
2007,102,"2017-08-20 17:26:12",0,video_end,ended,NULL,2
2008,102,"2017-08-20 17:26:16",0,next_button,click,NULL,2
2009,102,"2017-08-20 17:26:31",0,play_pause_button,pause,NULL,2
2011,204,"2017-08-20 17:26:58",0,video_end,ended,NULL,1
2012,102,"2017-08-20 17:27:50",0,play_pause_button,play,NULL,2
2013,204,"2017-08-20 17:29:15",0,next_button,click,NULL,1
2014,102,"2017-08-20 17:29:17",0,video_end,ended,NULL,2
2015,102,"2017-08-20 17:29:25",0,next_button,click,NULL,2
2016,204,"2017-08-20 17:29:57",0,video_end,ended,NULL,1
2018,204,"2017-08-20 17:31:12",0,next_button,click,NULL,1
2019,102,"2017-08-20 17:31:55",0,video_end,ended,NULL,2
2020,204,"2017-08-20 17:31:58",0,video_end,ended,NULL,1
2021,102,"2017-08-20 17:31:59",0,next_button,click,NULL,2
2022,102,"2017-08-20 17:32:11",0,play_pause_button,pause,NULL,2
2025,204,"2017-08-20 17:34:28",0,next_button,click,NULL,1
2026,204,"2017-08-20 17:35:23",0,video_end,ended,NULL,1
2027,102,"2017-08-20 17:35:29",0,play_pause_button,play,NULL,2
2028,204,"2017-08-20 17:35:39",0,next_button,click,NULL,1
2029,204,"2017-08-20 17:35:55",0,video_end,ended,NULL,1
2030,204,"2017-08-20 17:36:39",0,next_button,click,NULL,1
2031,102,"2017-08-20 17:36:45",0,video_end,ended,NULL,2
2032,102,"2017-08-20 17:36:50",0,next_button,click,NULL,2
2033,102,"2017-08-20 17:36:59",0,back_button,back,NULL,2
2034,102,"2017-08-20 17:37:02",0,back_button,rewind,NULL,2
2035,102,"2017-08-20 17:37:02",0,back_button,rewind,NULL,2
2037,204,"2017-08-20 17:37:14",0,video_end,ended,NULL,1
2038,204,"2017-08-20 17:37:22",0,back_button,back,NULL,1
2039,204,"2017-08-20 17:37:27",0,back_button,back,NULL,1
2040,204,"2017-08-20 17:37:28",0,back_button,rewind,NULL,1
2041,102,"2017-08-20 17:37:31",0,cardView,toggle,NULL,2
2042,102,"2017-08-20 17:37:34",0,next_button,click,NULL,2
2043,102,"2017-08-20 17:37:37",0,next_button,click,NULL,2
2044,102,"2017-08-20 17:37:40",0,cardView,toggle,NULL,2
2045,204,"2017-08-20 17:37:45",0,video_end,ended,NULL,1
2046,204,"2017-08-20 17:38:08",0,next_button,click,NULL,1
2047,204,"2017-08-20 17:38:44",0,video_end,ended,NULL,1
2049,204,"2017-08-20 17:39:02",0,next_button,click,NULL,1
2050,204,"2017-08-20 17:39:39",0,video_end,ended,NULL,1
2051,102,"2017-08-20 17:39:42",0,video_end,ended,NULL,2
2052,204,"2017-08-20 17:39:50",0,next_button,click,NULL,1
2053,204,"2017-08-20 17:40:22",0,video_end,ended,NULL,1
2054,102,"2017-08-20 17:41:03",0,next_button,click,NULL,2
2057,102,"2017-08-20 17:41:44",0,video_end,ended,NULL,2
2058,102,"2017-08-20 17:41:48",0,next_button,click,NULL,2
2059,102,"2017-08-20 17:43:02",0,video_end,ended,NULL,2
2060,102,"2017-08-20 17:43:19",0,next_button,click,NULL,2
2061,204,"2017-08-20 17:43:28",0,next_button,click,NULL,1
2062,102,"2017-08-20 17:43:47",0,video_end,ended,NULL,2
2063,102,"2017-08-20 17:43:48",0,next_button,click,NULL,2
2064,102,"2017-08-20 17:44:26",0,video_end,ended,NULL,2
2065,102,"2017-08-20 17:44:43",0,next_button,click,NULL,2
2066,204,"2017-08-20 17:44:47",0,video_end,ended,NULL,1
2068,102,"2017-08-20 17:45:21",0,full_screen_button,fullscreen,NULL,2
2069,102,"2017-08-20 17:45:23",0,full_screen_button,collapsed,NULL,2
2070,204,"2017-08-20 17:48:09",0,next_button,click,NULL,1
2071,204,"2017-08-20 17:48:59",0,video_end,ended,NULL,1
2077,204,"2017-08-20 17:49:47",0,next_button,click,NULL,1
2079,204,"2017-08-20 17:50:49",0,video_end,ended,NULL,1
2080,204,"2017-08-20 17:52:12",0,next_button,click,NULL,1
2082,204,"2017-08-20 17:54:48",0,video_end,ended,NULL,1
2083,204,"2017-08-20 17:57:25",0,next_button,click,NULL,1
2084,204,"2017-08-20 17:58:04",0,video_end,ended,NULL,1
2085,204,"2017-08-20 18:00:33",0,next_button,click,NULL,1
2086,204,"2017-08-20 18:01:13",0,video_end,ended,NULL,1
2087,204,"2017-08-20 18:01:54",0,next_button,click,NULL,1
2088,204,"2017-08-20 18:03:06",0,video_end,ended,NULL,1
2089,204,"2017-08-20 18:03:16",0,next_button,click,NULL,1
2090,204,"2017-08-20 18:03:31",0,video_end,ended,NULL,1
2091,204,"2017-08-20 18:03:34",0,next_button,click,NULL,1
2101,225,"2017-08-20 18:12:22",0,play_pause_button,play,NULL,1
2102,225,"2017-08-20 18:12:54",0,select_recipe,mullet,NULL,1
2103,225,"2017-08-20 18:13:06",0,experience_level,lots,NULL,1
2104,225,"2017-08-20 18:13:09",0,cook_reason,dinner,NULL,1
2105,225,"2017-08-20 18:13:14",0,cooking_for,2,NULL,1
2106,225,"2017-08-20 18:13:52",0,confirm_cook,click,NULL,1
2107,225,"2017-08-20 18:14:08",0,video_end,ended,NULL,1
2111,225,"2017-08-20 18:14:27",0,next_button,click,NULL,1
2115,210,"2017-08-20 18:14:47",0,play_pause_button,play,NULL,1
2116,210,"2017-08-20 18:14:57",0,full_screen_button,fullscreen,NULL,1
2118,210,"2017-08-20 18:15:34",0,select_recipe,mullet,NULL,1
2119,210,"2017-08-20 18:15:40",0,experience_level,not_really,NULL,1
2120,210,"2017-08-20 18:15:44",0,cook_reason,dinner,NULL,1
2121,210,"2017-08-20 18:15:52",0,cooking_for,3,NULL,1
2122,225,"2017-08-20 18:15:59",0,video_end,ended,NULL,1
2123,210,"2017-08-20 18:16:01",0,not_quite_button,click,NULL,1
2124,210,"2017-08-20 18:16:05",0,experience_level,not_really,NULL,1
2125,210,"2017-08-20 18:16:06",0,cook_reason,dinner,NULL,1
2126,210,"2017-08-20 18:16:10",0,cooking_for,2,NULL,1
2127,210,"2017-08-20 18:16:15",0,confirm_cook,click,NULL,1
2128,210,"2017-08-20 18:16:30",0,video_end,ended,NULL,1
2129,210,"2017-08-20 18:16:42",0,next_button,click,NULL,1
2130,225,"2017-08-20 18:17:34",0,next_button,click,NULL,1
2131,225,"2017-08-20 18:18:01",0,video_end,ended,NULL,1
2132,210,"2017-08-20 18:18:13",0,video_end,ended,NULL,1
2133,210,"2017-08-20 18:19:16",0,next_button,click,NULL,1
2134,225,"2017-08-20 18:19:43",0,next_button,click,NULL,1
2135,210,"2017-08-20 18:19:43",0,video_end,ended,NULL,1
2136,210,"2017-08-20 18:20:19",0,next_button,click,NULL,1
2137,210,"2017-08-20 18:20:28",0,back_button,back,NULL,1
2138,210,"2017-08-20 18:20:31",0,back_button,rewind,NULL,1
2140,210,"2017-08-20 18:20:57",0,video_end,ended,NULL,1
2141,210,"2017-08-20 18:21:23",0,next_button,click,NULL,1
2142,210,"2017-08-20 18:22:11",0,play_pause_button,pause,NULL,1
2143,225,"2017-08-20 18:22:16",0,video_end,ended,NULL,1
2157,225,"2017-08-20 18:25:36",0,next_button,click,NULL,1
2159,225,"2017-08-20 18:26:15",0,video_end,ended,NULL,1
2162,225,"2017-08-20 18:27:00",0,next_button,click,NULL,1
2163,210,"2017-08-20 18:27:39",0,next_button,click,NULL,1
2164,225,"2017-08-20 18:27:46",0,video_end,ended,NULL,1
2165,210,"2017-08-20 18:28:12",0,play_pause_button,pause,NULL,1
2169,225,"2017-08-20 18:29:47",0,next_button,click,NULL,1
2170,225,"2017-08-20 18:30:42",0,video_end,ended,NULL,1
2171,225,"2017-08-20 18:30:47",0,back_button,back,NULL,1
2172,225,"2017-08-20 18:30:49",0,back_button,rewind,NULL,1
2173,210,"2017-08-20 18:30:55",0,play_pause_button,play,NULL,1
2174,210,"2017-08-20 18:30:58",0,video_end,ended,NULL,1
2175,225,"2017-08-20 18:31:35",0,video_end,ended,NULL,1
2176,225,"2017-08-20 18:32:31",0,back_button,back,NULL,1
2178,225,"2017-08-20 18:33:15",0,video_end,ended,NULL,1
2179,225,"2017-08-20 18:33:19",0,back_button,back,NULL,1
2180,225,"2017-08-20 18:33:27",0,back_button,back,NULL,1
2181,225,"2017-08-20 18:33:29",0,next_button,click,NULL,1
2183,225,"2017-08-20 18:33:36",0,next_button,click,NULL,1
2185,225,"2017-08-20 18:34:00",0,video_end,ended,NULL,1
2186,225,"2017-08-20 18:34:19",0,next_button,click,NULL,1
2187,210,"2017-08-20 18:34:44",0,next_button,click,NULL,1
2188,225,"2017-08-20 18:34:57",0,video_end,ended,NULL,1
2189,225,"2017-08-20 18:35:17",0,next_button,click,NULL,1
2190,210,"2017-08-20 18:35:29",0,video_end,ended,NULL,1
2191,225,"2017-08-20 18:35:54",0,video_end,ended,NULL,1
2192,210,"2017-08-20 18:38:20",0,next_button,click,NULL,1
2193,225,"2017-08-20 18:38:49",0,next_button,click,NULL,1
2194,210,"2017-08-20 18:39:15",0,video_end,ended,NULL,1
2195,225,"2017-08-20 18:39:21",0,video_end,ended,NULL,1
2197,210,"2017-08-20 18:40:14",0,next_button,click,NULL,1
2198,210,"2017-08-20 18:40:41",0,video_end,ended,NULL,1
2199,225,"2017-08-20 18:41:25",0,next_button,click,NULL,1
2200,210,"2017-08-20 18:41:40",0,next_button,click,NULL,1
2201,210,"2017-08-20 18:42:19",0,play_pause_button,pause,NULL,1
2202,225,"2017-08-20 18:42:44",0,next_button,click,NULL,1
2203,225,"2017-08-20 18:42:48",0,back_button,rewind,NULL,1
2204,225,"2017-08-20 18:44:08",0,video_end,ended,NULL,1
2205,210,"2017-08-20 18:44:32",0,play_pause_button,play,NULL,1
2206,210,"2017-08-20 18:44:35",0,video_end,ended,NULL,1
2209,210,"2017-08-20 18:46:07",0,next_button,click,NULL,1
2210,225,"2017-08-20 18:46:09",0,next_button,click,NULL,1
2211,210,"2017-08-20 18:46:44",0,video_end,ended,NULL,1
2212,225,"2017-08-20 18:46:58",0,video_end,ended,NULL,1
2213,225,"2017-08-20 18:47:43",0,next_button,click,NULL,1
2214,225,"2017-08-20 18:47:50",0,back_button,back,NULL,1
2215,225,"2017-08-20 18:47:52",0,back_button,rewind,NULL,1
2216,225,"2017-08-20 18:48:41",0,video_end,ended,NULL,1
2217,210,"2017-08-20 18:48:52",0,next_button,click,NULL,1
2218,210,"2017-08-20 18:49:24",0,video_end,ended,NULL,1
2219,225,"2017-08-20 18:49:35",0,next_button,click,NULL,1
2220,225,"2017-08-20 18:50:36",0,video_end,ended,NULL,1
2221,225,"2017-08-20 18:50:40",0,next_button,click,NULL,1
2222,210,"2017-08-20 18:52:41",0,next_button,click,NULL,1
2223,225,"2017-08-20 18:53:27",0,video_end,ended,NULL,1
2224,210,"2017-08-20 18:53:46",0,play_pause_button,pause,NULL,1
2225,225,"2017-08-20 18:56:16",0,next_button,click,NULL,1
2226,225,"2017-08-20 18:56:55",0,video_end,ended,NULL,1
2227,225,"2017-08-20 18:57:52",0,next_button,click,NULL,1
2228,225,"2017-08-20 18:58:32",0,video_end,ended,NULL,1
2229,225,"2017-08-20 18:58:54",0,next_button,click,NULL,1
2230,225,"2017-08-20 19:00:06",0,video_end,ended,NULL,1
2231,225,"2017-08-20 19:00:48",0,next_button,click,NULL,1
2232,225,"2017-08-20 19:01:12",0,video_end,ended,NULL,1
2233,225,"2017-08-20 19:01:17",0,next_button,click,NULL,1
2234,210,"2017-08-20 19:01:21",0,next_button,click,NULL,1
2235,210,"2017-08-20 19:02:09",0,video_end,ended,NULL,1
2236,210,"2017-08-20 19:07:56",0,next_button,click,NULL,1
2237,210,"2017-08-20 19:08:57",0,video_end,ended,NULL,1
2238,210,"2017-08-20 19:10:40",0,next_button,click,NULL,1
2239,210,"2017-08-20 19:10:57",0,play_pause_button,pause,NULL,1
2240,210,"2017-08-20 19:12:04",0,play_pause_button,play,NULL,1
2241,210,"2017-08-20 19:13:40",0,play_pause_button,pause,NULL,1
2242,210,"2017-08-20 19:15:00",0,play_pause_button,play,NULL,1
2243,210,"2017-08-20 19:15:42",0,video_end,ended,NULL,1
2244,210,"2017-08-20 19:16:59",0,next_button,click,NULL,1
2245,210,"2017-08-20 19:17:24",0,back_button,back,NULL,1
2246,210,"2017-08-20 19:17:26",0,back_button,rewind,NULL,1
2247,210,"2017-08-20 19:18:04",0,next_button,click,NULL,1
2248,210,"2017-08-20 19:18:53",0,video_end,ended,NULL,1
2249,210,"2017-08-20 19:19:06",0,next_button,click,NULL,1
2250,210,"2017-08-20 19:19:59",0,video_end,ended,NULL,1
2251,109,"2017-08-20 19:21:27",0,play_pause_button,play,NULL,2
2252,210,"2017-08-20 19:21:47",0,next_button,click,NULL,1
2253,210,"2017-08-20 19:22:57",0,video_end,ended,NULL,1
2254,210,"2017-08-20 19:24:30",0,next_button,click,NULL,1
2255,210,"2017-08-20 19:24:44",0,video_end,ended,NULL,1
2256,210,"2017-08-20 19:24:55",0,back_button,back,NULL,1
2257,210,"2017-08-20 19:25:07",0,video_end,ended,NULL,1
2258,109,"2017-08-20 19:26:34",0,full_screen_button,fullscreen,NULL,2
2259,210,"2017-08-20 19:28:17",0,next_button,click,NULL,1
2271,212,"2017-08-21 10:11:51",0,play_pause_button,play,NULL,1
2272,212,"2017-08-21 10:11:57",0,full_screen_button,fullscreen,NULL,1
2273,212,"2017-08-21 10:12:36",0,select_recipe,mullet,NULL,1
2274,212,"2017-08-21 10:12:37",0,select_recipe,deselect,NULL,1
2275,212,"2017-08-21 10:12:38",0,select_recipe,mullet,NULL,1
2276,212,"2017-08-21 10:12:46",0,experience_level,not_really,NULL,1
2277,212,"2017-08-21 10:12:50",0,cook_reason,learn,NULL,1
2278,212,"2017-08-21 10:12:55",0,cooking_for,2,NULL,1
2279,212,"2017-08-21 10:13:13",0,confirm_cook,click,NULL,1
2280,212,"2017-08-21 10:13:17",0,cardView,toggle,NULL,1
2281,212,"2017-08-21 10:13:20",0,cardView,toggle,NULL,1
2282,212,"2017-08-21 10:13:35",0,video_end,ended,NULL,1
2283,212,"2017-08-21 10:13:40",0,next_button,click,NULL,1
2284,212,"2017-08-21 10:14:49",0,play_pause_button,pause,NULL,1
2285,212,"2017-08-21 10:14:49",0,play_pause_button,play,NULL,1
2286,212,"2017-08-21 10:15:04",0,next_button,click,NULL,1
2364,201,"2017-08-21 14:33:56",0,play_pause_button,play,NULL,1
2365,201,"2017-08-21 14:34:33",0,select_recipe,mullet,NULL,1
2366,201,"2017-08-21 14:34:38",0,experience_level,not_really,NULL,1
2367,201,"2017-08-21 14:34:44",0,cook_reason,learn,NULL,1
2368,201,"2017-08-21 14:34:47",0,cooking_for,2,NULL,1
2369,201,"2017-08-21 14:35:26",0,not_quite_button,click,NULL,1
2370,201,"2017-08-21 14:35:33",0,experience_level,not_really,NULL,1
2371,201,"2017-08-21 14:35:35",0,cook_reason,learn,NULL,1
2372,201,"2017-08-21 14:35:37",0,cooking_for,1,NULL,1
2373,201,"2017-08-21 14:36:32",0,not_quite_button,click,NULL,1
2374,201,"2017-08-21 14:36:35",0,experience_level,not_really,NULL,1
2375,201,"2017-08-21 14:36:36",0,cook_reason,learn,NULL,1
2376,201,"2017-08-21 14:36:38",0,cooking_for,2,NULL,1
2377,201,"2017-08-21 14:38:21",0,confirm_cook,click,NULL,1
2378,201,"2017-08-21 14:38:32",0,next_button,click,NULL,1
2379,201,"2017-08-21 14:38:34",0,next_button,click,NULL,1
2380,201,"2017-08-21 14:39:01",0,video_end,ended,NULL,1
2381,201,"2017-08-21 14:39:10",0,next_button,click,NULL,1
2382,201,"2017-08-21 14:39:13",0,next_button,click,NULL,1
2383,201,"2017-08-21 14:39:25",0,cardView,toggle,NULL,1
2384,201,"2017-08-21 14:39:28",0,back_button,rewind,NULL,1
2385,201,"2017-08-21 14:39:29",0,back_button,rewind,NULL,1
2386,201,"2017-08-21 14:39:33",0,next_button,click,NULL,1
2387,201,"2017-08-21 14:39:42",0,next_button,click,NULL,1
2388,201,"2017-08-21 14:39:49",0,next_button,click,NULL,1
2389,201,"2017-08-21 14:39:59",0,next_button,click,NULL,1
2390,201,"2017-08-21 14:40:06",0,next_button,click,NULL,1
2391,201,"2017-08-21 14:40:09",0,next_button,click,NULL,1
2392,201,"2017-08-21 14:40:15",0,next_button,click,NULL,1
2393,201,"2017-08-21 14:40:18",0,next_button,click,NULL,1
2394,201,"2017-08-21 14:40:20",0,back_button,rewind,NULL,1
2395,201,"2017-08-21 14:40:21",0,next_button,click,NULL,1
2396,201,"2017-08-21 14:40:30",0,next_button,click,NULL,1
2397,201,"2017-08-21 14:40:41",0,next_button,click,NULL,1
2398,201,"2017-08-21 14:40:51",0,next_button,click,NULL,1
2399,214,"2017-08-21 15:54:11",0,play_pause_button,play,NULL,1
2400,214,"2017-08-21 15:54:13",0,full_screen_button,fullscreen,NULL,1
2401,214,"2017-08-21 15:54:48",0,select_recipe,mullet,NULL,1
2402,214,"2017-08-21 15:54:59",0,experience_level,not_really,NULL,1
2403,214,"2017-08-21 15:55:06",0,cook_reason,learn,NULL,1
2404,214,"2017-08-21 15:55:09",0,cooking_for,1,NULL,1
2405,214,"2017-08-21 15:56:00",0,not_quite_button,click,NULL,1
2406,214,"2017-08-21 15:56:05",0,experience_level,not_really,NULL,1
2407,214,"2017-08-21 15:56:06",0,cook_reason,learn,NULL,1
2408,214,"2017-08-21 15:56:09",0,cooking_for,1,NULL,1
2409,214,"2017-08-21 15:56:11",0,confirm_cook,click,NULL,1
2410,214,"2017-08-21 15:56:26",0,video_end,ended,NULL,1
2411,214,"2017-08-21 15:56:38",0,next_button,click,NULL,1
2412,214,"2017-08-21 15:58:09",0,video_end,ended,NULL,1
2413,214,"2017-08-21 15:58:15",0,next_button,click,NULL,1
2414,214,"2017-08-21 15:58:21",0,back_button,back,NULL,1
2415,214,"2017-08-21 15:58:22",0,back_button,rewind,NULL,1
2416,214,"2017-08-21 15:58:44",0,next_button,click,NULL,1
2417,214,"2017-08-21 15:59:11",0,video_end,ended,NULL,1
2418,214,"2017-08-21 15:59:18",0,next_button,click,NULL,1
2419,214,"2017-08-21 16:01:50",0,video_end,ended,NULL,1
2420,214,"2017-08-21 16:01:53",0,next_button,click,NULL,1
2421,214,"2017-08-21 16:02:31",0,video_end,ended,NULL,1
2422,214,"2017-08-21 16:02:37",0,next_button,click,NULL,1
2423,214,"2017-08-21 16:03:24",0,video_end,ended,NULL,1
2424,214,"2017-08-21 16:03:39",0,next_button,click,NULL,1
2425,214,"2017-08-21 16:04:33",0,video_end,ended,NULL,1
2426,214,"2017-08-21 16:04:35",0,next_button,click,NULL,1
2427,214,"2017-08-21 16:04:51",0,video_end,ended,NULL,1
2428,214,"2017-08-21 16:04:55",0,next_button,click,NULL,1
2429,214,"2017-08-21 16:05:31",0,video_end,ended,NULL,1
2430,214,"2017-08-21 16:05:41",0,next_button,click,NULL,1
2431,214,"2017-08-21 16:06:17",0,video_end,ended,NULL,1
2432,214,"2017-08-21 16:06:20",0,next_button,click,NULL,1
2433,214,"2017-08-21 16:06:26",0,back_button,back,NULL,1
